restaurant_id;user;title;text;visit_date;score;response
48. Platz;Ramon C;precio calidad local;Se trata de un menu- muy muy variado.el local, preciso, estaba lleno lleno en pleno Agosto.\nBuenos entrantes y mejores segundos;2019-08;5;
48. Platz;JBOIXADERAV;Buen restaurante;Buen restaurante, calidad-precio muy aceptable. Servicio eficiente y trato agradable. Terraza de verano sin climatización;2019-06;5;
48. Platz;pigaoelcuc;Fantástico;Es d los restaurantes que te dejan ese agradable sabor d boca q no se olvida Comida fantástica ambiente muy agradable todo a un precio inmejorable. He ido varias veces tanto en pareja como en familia y nunca decepciona. Menús fabulosos tanto días d diario como festivos. Para repetir y repetir;2019-06;4;
48. Platz;Monzonete;Cena estupenda;Cena con amigos, tomamos un menú cerrado con todo incluido, bebida y cafés. 4 entrantes a compartir cada 4 y un segundo a elegir, raciones generosas y bien cocinadas y presentadas. Postres exquisitos. Todo por 29,50 euros.\nMuy buena relación calidad precio. Sencillamente para repetir y totalmente recomendable.;2019-06;5;
48. Platz;manelgarp;Celebració;Estuvimos en el restaurante para una celebración familiar.\nEl servicio es muy bueno, atentos siemore y pendientes si falta algo. La comida natural y fresca, hecha al momento. Calidad perfecta. ;2019-06;4;
48. Platz;jrberbis;Reunión amistosa;Nos dirijimos a este restaurante para comer. Estaba bastante lleno, cosa que hacia presagiar que comeriamos bien. El menú 14:50 €. \nIbamos dos personas y nos decidimos de primero por el salpicón de marisco y lasaña de espinacas con gambas, de segundo coincidimos en un arroz con butifarra de Balaguer y de postre optamos por la piña natural con crema catalana, regado por un vino de la casa y agua.\nCabe destacar que todo lo servido estaba muy bueno, bien presentado y bien cocinado.\nLa atención por parte de los camareros muy atenta y el servicio muy rápido.\nRestaurante amplio y bien decorado, buen lugar para volver y celebrar cualquier cosa, o simplemente ir a deleitarse con el menú.\nRepetiré.....;2019-06;4;
48. Platz;Teresatp;Comida sin ninguna excelencia, local amplio;"Estuve con unos amigos en una cena con menú a precio cerrado, 30 €. Entrantes a compartir: ensalada con queso de cabra, risotto muy normal, escasas patatas bravas y caracoles a la llauna muy secos. De segundo comí brochetas de rape, el pescado no era fresco. De postre coulant duro como una piedra. Lo peor fue que el agua era del grifo con un gusto pésimo, considero que nos merecíamos agua mineral.\n\nEl local es amplio y las mesas están separadas; no acertaron con la climatización, había ratos de mucho calor y a continuación encendían el aire acondicionado que daba directamente en algunas mesas y lo tenían que apagar.\n\nEl servicio amable, pero lento.\n\ngeneralmente,tengo la sensación que en cenas de grupos me toman el pelo, acabo pagando un precio superior que en una cena de 2 o 4 personas.\n\nNo volveré y no lo recomiendo.";2019-06;2;
48. Platz;Clapos;Cocina local moderna.;Menú mediodía 14,50 € con bastantes opciones y además platos con suplemento. Los platos completos y buenos. El vino de la casa (incluido en el precio) no tanto. Pedimos una botella de la carta de vinos (precios tirando a caros), de la que nos descontaron 3 euros. El servicio un pelín lento, pero muy atento. Cuando esté por la zona a la hora de comer, probablemente repiota.;2019-05;4;
48. Platz;carmingc;Recomendable por calidad precio y trato;Hemos ido varias veces con grupos de amigos y a pesar de ser un restaurante grande....el local que es muy acogedor el personal amabilisimo y con mucha paciència. La relacion calidad precio perfecta. Para repetir ...;2019-05;4;
48. Platz;Isabel G;Mejor imposible!!!!!!!!;"Perdida en LLeida sin saber donde ir, arriesgo por un nuevo emplazamiento, "" LO PLATZ"", después de leer algunos comentario y estando en la puerta mirando su menú, el aroma invita a entrar y rezar para tener sitio, y asi lo hicimos, nada más entrar una señorita nos indica que podemos entrar y que enseguida nos darán mesa, a todo esto decir que el local está impoluto y además tienes la opción de comer en la terraza, que para los que fumamos( lo tengo que dejar), es un voto a favor , ya que cuando una comida es distendida te gusta hablar y hacer un KitKat con el cigarro, la terraza esta limpia, con toldos, que te hacen olvidar que estas en medio de la ciudad y además flores aromáticas, bueno, a lo que vamos. EL PERSONAL UNA MARAVILLA, LA ATENCION INMACULADA , la comida muy buena y bien elaborada, sin duda repetiré todas las veces que pueda, no sabia que al lado de mi casa , tenia un resort, para el paladar y la tranquilidad, ENHORABUENA EQUIPO, NO CAMBIEN, \n\nSaludos de Isabel";2019-05;5;
48. Platz;krouker;Best food EVER!;We’ve been there now several times for lunch and it’s was always fabulous! \nFor a price of 14€ you get there 3 courses of high quality food (and more than sufficient quantity). \n\nWithout exaggerations is this restaurant offering the best menu I’ve ever eaten in my life! \n;2019-04;5;
48. Platz;E3542TOjosem;Excelente;Disfrutamos mucho de la comida. Todo excelente. El servicio extrairdinario .repetiremos sin duda. Genial;2019-04;5;
48. Platz;GaBeS65;Agradable;El lugar es agradable. Presenta un buen ambiente. Comida de buena calidad, a un precio más que razonable.;2019-04;4;
48. Platz;Josepmaria Llei... V;Una buena opción para el domingo al mediodía;"Hacen un menú cerrado de 25 euros con entrantes y unos segundos muy buenos, entre ellos, todo tipo de arroces y carnes. El local muy bonito y cómodo, el servicio muy atento y amable, y su propietario muy pendiente de todo; en resumidas cuentas, que volveremos más veces por el restaurante.";2019-03;5;
48. Platz;ivibu76;Todo genial;Me parece un sitio muy bonito. El servicio es muy bueno. En los lavabos siempre hay jabón, papel y secador de manos que funciona y está limpio todo. La calidad del menú por su precio está muy bien, todo riquísimo.\n\n Tienen una terraza de verano que está muy bien donde hay una pequeña zona de niños donde se pueden entretener un rato mientras haces un café. He repetido 3 o 4 veces y sin duda volveré en breve.;2019-03;5;
48. Platz;Efsonia;Buen menú;Buen menú con entrantes pica pica y muy buenos segundos platos.\nMuy amables y sitio muy agradable.\nPara repetir;2019-03;4;
48. Platz;Airun81;Trato exquisito;Celebramos el 40 cumpleaños de nuestra amiga. El trato des de el principio fué excelente, posteriormente concretamos menú de grupo y no tuvieron ningún inconveniente en modificar algun plato, tampoco en la decoración del rincón que nos ofrecieron para estar más íntimas. La cena fué buenísima tanto en cantidad como en calidad. No nos faltó bebida en ningún momento y estuvieron pendientes de nosotras. Todo genial. Muy recomendable y por supuesto que vamos a volver.;2019-03;5;
48. Platz;an2niocunha;Muito bom;Uma carta variada de excelentes sugestões, com uma boa relação preço/qualidade.\nUm espaço muito agradável e um serviço muito eficiente.\nAconselho vivamente.;2019-02;4;
48. Platz;841enrict;Hight quality and right price;Very nice restaurant, excellent service but the most remarcable is amazing food at right price.\nChoose the risotto with delicious ham, an ice cream from a local factory with Cointreau and a good local red wine for less than 20 €.;2019-03;5;
48. Platz;palanca;Buena atención y servicio!;Fuimos a comer , dos parejas con 2 bebes de 1 año. \nEl servicio fue muy correcto. Nos atendieron perfecto, y en todo momento amables. Muy bien. \nFueron rápidos en tomar nota. Tienen un menu correcto de 18€, con 4 entrantes y elegir un segundo.\nCalidad precio ok. \nTomamos de segundo un arroz con alcachofas, q puede mejorarse pero la valoración en general es muy buena. ;2019-02;4;
48. Platz;ant0nia1;Aciertos y lagunas;Fuimos en pareja, sin reserva, al medio dia. El restaurante es muy amplio aunque acogedor, casi lleno. Menu muy variado, numerosos platos, sobre unos 14 euros si bien varios platos anuncian suplemento. Buena presentacion y abudancia, arroz negro y entrecot: muy bien. L' esqueixada bien presentada y con bacalao abundante aunque muy soso (para nuestro gusto). Servicio correcto aunque olvidaran servirnos el cafe, luego lo sirvieron y nos invitaran.;2019-02;3;
48. Platz;296tonip;Menú;Opinión basada en menú de 14,50€ más iva 15,25€, dos platos, bebida y postres. La presentación de los platos y el local bastante bien, los camareros muy correctos y el servicio rápido, los primeros bien pero el bacalao del segundo insípido y muy seco. ;2019-02;4;
48. Platz;PabloI967;Muy digno;"A pesar de ser un local moderno con títulos de platos larguísimos y extraños (por ejemplo ""all i oli de llet"", ¿qué será?), luego lo que se come es reconocible y muy bueno. Merece la pena darse una vuelta por allí y conocerlo. Además disponen de un menú del día con múltiples platos a un precio muy razonable. El servicio muy atento, disponible y eficaz. Lo único raro es la impersonalidad del espacio pretendidamente moderno.";2019-02;4;
48. Platz;zapatarojasp;Excelente. Personal tremendamente amable;Los platos del menú son todos realmente excelentes. \nEl personal facilita todo el tiempo la estancia en el restaurante para que sea inigualable\nRecomendable la tira argentina;2019-02;5;
48. Platz;callesadvocats;FANTASTICO ¡¡;Buenas tardes, \nEs una recomendación con garantías de éxito. Es una mejora/actualización del Flash. \nLa relación calidad/precio estupenda. \nEl equipo profesional de nota. \nEl local/decoración estupendo. ... q más decir .. No os lo perdáis ¡¡ de verdad ... vale mucho la pena.;2019-01;5;
48. Platz;48miquelb;Gran sorpresa;Como siempre donde esta Ramon Argelich seguro se come bien y con un muy buen servicio.\nFalba un restaurante asi en lleida.;2018-12;5;
48. Platz;Criticodejamon;De sentido común.;Hemos venido 3 personas y hemos comido en una mesa pra dos personas un de ellas cara a la pared, si no tienes mesa para tres no hace falta que nos hagas esperar para ponernos en una de dos lo dices y quedas mejor. Al pedir el risotto no estaba echo ni la primera vez ni la segunda vez que lo ha traído. Nos hemos fijado que habia una persona en una mesa para quatro al entrar y tanto al entrar com al ir al baño a lavarme las manos como al salir seguía una persona en la mesa... creo que pagamos por el mismo menu. No hace falta tener mucha experiencia en el sector para saber lo que se debe hacer. Para terminar hemosestado 1.30 para comer y no hemos sido lentos nosotros precisamente. Platz, jugad mejor vuestros numeros la proxima vez, gracias.\n\nPd. La comida si que esta buena pero no pago este precio;2019-01;2;
48. Platz;Lidia G;Todo perfecto!;Yo soy una adicta a la crepperia flash y me habian dicho k lo llevaban los mismos, asi k he probado hoy con una amiga. Menú de sabado muy completo con 4 tapas para empezar y un plato a escoger + postres y bebidas! Genial! Un servicio muuuuy atento y todo perfecto!!! Ahí dejo las fotos, riquisimo y un local acogedor! Gracias por vuestra atencion!;2018-12;5;
48. Platz;stendek;Getting better and better;A new restaurant in the site of another that seemed it was going to be a reference in Lleida but finished catastrophically with money vanishing and supplies also disappearing mysteriously.\nAnyway, this is another business which has taken after its place with practically the same decor, toilets and kitchen but renewing all its staff becoming a pleasant place which at times gets really crowded as the food is good and the price affordable.\nBeing in a good area with some other good restaurants, Platz is becoming a really nice meeting place for workers and families alike as there are sundry offices in the neighbourhood.\n\nThey serve a set menu during the weekdays at a price of about 15€, so it's usually packed at lunchtime. It's been opened for almost a year and although it took a while to get on the way now it's one of the favourite restaurants in Lleida for its competent food quality and interesting price.\n\nWe went there last Saturday as a friends' Xmas lunch and we were satisfied with the food and the service.;2018-12;4;
